-5.798116108402468605e+00,1.488666447496876710e+00
-6.007193576608875318e+00,1.710732631937459391e+00
8.443640410025621268e-01,-4.569281736319754095e-01
-2.636708278139864969e+00,2.061068819797936769e+00
1.083880892131051654e+00,-1.269910267534279047e+00
-5.357030257032527887e-01,-3.656848423412505600e+00
6.326300909221953539e+00,8.384803552146255612e+00
-4.129638094015383176e-01,-3.418653300891456581e+00
-6.067527943224940934e+00,2.059641876818305573e+00
-2.502629171137358277e+00,6.702478314388222724e-01
7.647884756957799901e+00,-6.762259068894639347e-01
-1.922418100906458038e+00,-2.929464400201405638e+00
1.218212157170948773e+00,-1.259718780722879572e+00
-5.323619107909421722e+00,-6.846465549415792218e-02
7.558726118951716089e+00,-9.420157667304731586e-01
-1.954809565779969338e+00,2.604440225131248621e+00
-3.936386390909034194e+00,1.905356860585318390e+00
-6.152917273298552203e+00,1.619823940229578652e+00
1.129532641791808789e+00,-1.467584369920931886e+00
7.058805700405968997e-01,4.016321841509847279e-01
-6.693010134368349018e-01,-3.474845274864316380e+00
2.653783029914329017e+00,-2.117526046504203840e+00
1.491285803082794237e+00,-3.813718567736240073e-01
-1.065023267609039870e+00,-3.426114578885765649e+00
1.771277620516675144e+00,-2.047680811471118023e+00
-9.084292755304709255e-01,-3.709869557272147400e+00
6.258148710996996655e+00,-7.130927810625283803e-01
4.537488117415039435e-01,2.637313999931500397e-01
-1.311003991923068712e+00,-3.595966203852243748e+00
1.721272474494327742e+00,-1.953499386297529838e+00
6.411182150093439613e-01,4.196999374413685202e-01
-1.967143512769939928e+00,2.059507283355238805e+00
-2.156176942422238341e+00,-3.480084604140686988e+00
-1.043922650511261541e+00,-3.338223931801453048e+00
-1.900518967864741393e+00,-3.922717213678054371e+00
-2.404486724675387876e-01,-3.499830130943342610e+00
2.302063589150831480e-01,-3.425224506438136363e+00
-1.151468337028066502e+00,-3.791549261957700701e+00
2.821806732738215029e+00,-2.060152255258465459e+00
5.415433487913961841e+00,8.785227229642883273e+00
-2.734218914883664309e-01,3.909913713428624149e+00
-1.692973412726066051e+00,-2.320425687967617723e+00
7.681001021777680293e+00,-4.517826461726008880e-01
2.364009285408112948e+00,-2.655613440437061268e+00
-1.277259645419044076e-01,-4.028614134194489438e+00
6.625423108252844751e-01,2.068185739385651478e-01
-6.126264255478106158e+00,1.043250492041831068e+00
9.839224602837582934e-01,-3.182316745021024573e+00
2.756892828830286302e+00,-2.131405943273578352e+00
-5.290586436071202492e+00,-4.190007190608450172e-01
-9.198083828295525732e-01,4.195438303607085473e+00
7.201042187795962946e+00,-4.496696453147043249e-01
1.175402664594987101e+00,-1.634711188007353266e+00
2.293069761294991071e+00,-3.904038777112007086e+00
6.999475709737132956e-01,7.953407284481554818e-02
-6.723580955080043609e+00,1.371006321938021300e+00
2.986113030844507410e+00,-1.875342608434405811e+00
3.949429195305540041e+00,9.038245590573808386e+00
1.075194758132140160e+00,-2.867600218572675108e-01
2.648009593515729954e+00,-2.036082130531740475e+00
2.918642153798412520e-01,-4.069956474238856536e+00
1.269739808194557007e+00,-1.909603948997944389e+00
-1.545274639575190845e+00,-3.738093066708573886e+00
-4.411005512651763105e+00,-8.470989748692266952e-01
-2.449702213303141640e+00,-3.253429827459619617e+00
-3.429690478192786163e+00,2.698903342959378282e+00
