-6.591784857689759747e+01,5.460777891753218682e+01
-3.291594446755766512e+01,4.287755176834473758e+01
-6.737972120973032020e+01,1.166408797626752047e+01
-9.748711657839724154e+00,-4.571935616891565957e+01
-5.609824242824836205e+01,1.944333992565532299e+01
-3.860167672157082563e+01,2.629546689099766965e+01
-4.435112015369735161e+01,4.281669460176568975e+01
-7.502961917074512144e+01,-5.185039160238882516e+01
-5.269307590357794169e+01,-2.849675989415059263e+01
-4.871106694492241473e+01,-5.381810652178168652e+01
-6.770236785966218918e+01,-1.881835960672766817e+00
-6.235407211499459379e+01,-9.259375714483040198e+00
-4.999670408501612684e+01,-5.200748734105480509e+01
-5.843965973612809250e+01,3.757284221466300522e+01
-7.945174611753110128e+01,-5.157422744121402758e+01
-6.293964232154957017e+01,-4.762364111195105210e+01
-6.992819282014815485e+01,-1.608876078764611606e+01
-6.527705672470129628e+01,-1.419996268953864060e+01
-7.459378133574188041e+01,-3.982457809368514035e+01
-8.030882042164228096e+01,-5.216762059239427174e+01
-7.056994873950280578e+01,-3.396630779265288425e+01
-3.121723257879849811e+01,1.221167180343083025e+01
-7.866069125682798813e+01,4.352533385260783483e+00
-4.772465225131970357e+01,-4.727504346119128797e+01
-6.117841869289190981e+01,1.874608666423862502e+01
-6.064358503193237482e+01,-1.789671445377154768e+01
-4.995024998414950801e+01,-3.764037887222615097e+01
-3.628099934703688945e+01,1.889102690916273986e+01
-6.778011959142088472e+01,-2.554733534220337177e+01
-7.588915757457415623e+01,4.114830375689193431e+01
-4.528270129857810389e+01,-5.321362532747551910e+01
-6.796057676017966287e+01,-3.152150615904534448e+01
-5.771246495353958750e+01,-3.278685570154419082e+01
-5.554041124137234675e+01,3.030622078462481639e+01
-5.411467475295275875e+01,1.901325458226614629e+01
-4.380759689979353055e+01,-1.588800041352214798e+01
-9.422644096106114375e+01,-3.774944919698328505e+01
-5.401175533420185104e+01,6.831854736499096248e+00
-7.534450454189115476e+01,-3.754967778790893362e+01
-6.421808733007537739e+01,-1.115340383658415213e+01
-6.196495238889151835e+01,-2.116397222637372622e+01
-5.563280546156175177e+01,-2.311496746438643513e+01
-4.867816484837030799e+01,-3.072096517523434756e+01
-5.524098695728502406e+01,-7.321756964118327993e+00
-3.191658677529953536e+01,-2.564344965261282283e+01
-7.650825662792503579e+01,-3.146728275551560472e+01
-6.320411306855429956e+01,-1.201764596803574570e+01
-5.981430907489919235e+01,-3.573183807542903878e+01
-6.007243962540416504e+01,-2.743616374711240624e+01
-9.669162964014142858e+01,7.124944771804298682e+01
