-1.061882287579603679e+00,-5.976327795791760433e-01
-1.402965608942253750e+00,-3.116878552219228271e-01
-2.081817422773236004e+00,-1.021040288630961523e+00
-5.347473281500954911e+00,-3.303881075578910531e-01
-1.872558093626956355e+00,-1.043840117445284044e+00
-3.739174441002758531e+00,1.332291527618407301e+00
-5.518807223900762393e-01,-1.768529299143670519e+00
-3.969131117353438931e+00,4.307535089200608125e-01
-2.718920080531524786e+00,1.950100154509368799e+00
-2.937149458073636588e+00,-4.453379180627897171e-01
-1.067400333734236595e+00,5.491363384165106609e-01
-1.604218795938019637e+00,-1.609469203981069629e+00
-1.385408709425223872e+00,2.463876349308348757e-01
-2.079842680465638693e+00,-1.766711183721358047e+00
-1.663609552678326109e+00,-1.726874218239216052e+00
-2.447049226956204304e+00,-1.801932487408505645e+00
4.389890058858868294e+00,5.151617274511230526e+00
-5.325250821246680921e+00,-2.824764200026536609e-01
2.150656613540982587e+00,3.059512538900011069e+00
9.634218747233219915e+00,-1.432893731155898909e+00
-1.510370225254046017e-01,-1.639852901384460049e+00
4.785810958207284749e+00,-6.154233413644493167e-01
3.995206142484663214e+00,-5.236299365929674154e-01
1.101858292644345871e+00,2.467581326610870818e+00
-4.010862143798637369e+00,-3.035397196045294343e+00
1.175846167004416243e+00,-6.878216834457442364e-01
4.176713969926450609e+00,4.532308397809514666e+00
5.198812140899529588e+00,-5.379234209994111504e-01
-1.204240534848149413e-01,-1.261093177561016798e+00
4.582210269669254821e+00,-5.453393329858312599e-01
-1.605325303519676172e+00,-9.790919792418600887e-02
-1.930240399877835467e+00,1.690425318165208024e+00
8.027656504371513790e+00,-9.844510464995878118e-01
-1.159469082814553076e+00,2.766455109528989986e+00
-2.026622277763539426e+00,1.508977681809221538e+00
-4.026388016881667475e+00,1.256579907551633735e+00
-1.970248406106827721e+00,2.268477444037093615e+00
-1.768909249622390378e+00,1.968301225192117920e+00
-2.501327852255556650e+00,7.544818588977193485e-01
-3.996132316980335553e+00,1.267562500942924331e+00
-1.508495124633378870e+00,-4.718326056577885064e-01
-1.801749046218613204e+00,2.164150494459152529e+00
6.337910830856392785e-02,2.502406168041586554e+00
-2.375415399428914220e+00,1.657884273441178724e+00
-1.782012823370492827e+00,-3.983546862173925618e-01
-1.437663163893035945e-01,-2.055787272399660193e+00
2.376338620530341394e+00,3.794546701693913171e+00
-1.118089239544182600e+00,-8.092817565916292644e-01
-1.388052960635566047e+00,2.358207962243812794e+00
-1.883486089243094463e+00,-7.585559483599451092e-01
9.351163851248039949e-01,2.087719529476860902e+00
5.122326219959055571e+00,-2.229953828513359937e-01
9.393464615512501226e+00,-1.383360744600383052e+00
-2.132138358143541856e-01,-8.335305460318238602e-01
5.537134247658657138e+00,-1.666222745885695966e-01
-5.840461399395355357e+00,3.987953486411974224e-01
3.493973911014622846e+00,-1.381541345586820568e-01
-3.390407066532735492e+00,-2.717438534376160675e+00
1.476818252865913061e+00,3.382067906830572124e+00
-4.011649424665246322e+00,-3.126854213075396682e+00
-1.463070703261805328e+00,-1.555588059297115855e+00
1.239307923419790125e-01,-2.272576611857049844e+00
-1.182383669738602316e+00,-1.684753596522130970e+00
-3.433466110597525489e+00,-2.875946874184089008e+00
-7.958357981981694085e-01,2.661040533097398075e+00
-1.752795839747034679e+00,-5.464996962843888806e-01
-4.608855109801250904e-01,-2.821237945327518926e+00
-1.776567100850007686e+00,1.511716365826900166e+00
-3.048125898588561533e+00,-8.453693482908126722e-01
-4.470000332895227579e+00,-1.835323398712150000e+00
-9.134920690898901130e-01,-7.880131345675150945e-01
-4.519458904794325105e-01,-2.543261640581173655e+00
-1.890204059397738057e+00,4.193817429153087750e-01
-2.060337897751534975e+00,-1.846161274331336699e+00
-1.579099347780019258e+00,1.153180634856946440e+00
5.265248443509456422e+00,-2.973966274267367815e-01
6.419601695768387684e-01,-1.605804608886231666e+00
-1.271609507341302514e+00,2.450491569349229959e+00
-1.358648090559785304e+00,2.081588367063537948e-01
-1.131764263279211091e+00,-7.010036556994014845e-01
-1.233734884393749898e+00,-5.455423650798730817e-01
-1.419645839699561485e+00,1.344168141878580025e-01
-5.144015630649438897e+00,-9.430023722724188984e-01
-2.134405370460089824e+00,-1.700273676060505945e+00
